date,hour,energy_kWh,day_of_month,month,week,holiday,weekday,day_of_week,season,energy_kWh after normalisation
2014-11-21,8,2.827,21,10,46,0,0,4,3,0.2284998383446492
2014-11-21,9,0.918,21,10,46,0,0,4,3,0.07419980601357905
2014-11-21,10,2.162,21,10,46,0,0,4,3,0.17474943420627223
2014-11-21,11,1.016,21,10,46,0,0,4,3,0.0821209182023925
2014-11-21,12,0.927,21,10,46,0,0,4,3,0.07492725509214355
2014-11-21,13,1.492,21,10,46,0,0,4,3,0.12059489169091497
2014-11-21,14,0.779,21,10,46,0,0,4,3,0.06296475913352732
2014-11-21,15,3.914,21,10,46,0,0,4,3,0.31635952150016167
2014-11-21,16,1.392,21,10,46,0,0,4,3,0.1125121241513094
2014-11-21,17,1.073,21,10,46,0,0,4,3,0.08672809569996767
2014-11-21,18,2.153,21,10,46,0,0,4,3,0.17402198512770772
2014-11-21,19,0.846,21,10,46,0,0,4,3,0.06838021338506305
2014-11-21,20,1.844,21,10,46,0,0,4,3,0.14904623343032655
2014-11-21,21,1.02,21,10,46,0,0,4,3,0.08244422890397672
2014-11-21,22,0.928,21,10,46,0,0,4,3,0.0750080827675396
2014-11-21,23,1.115,21,10,46,0,0,4,3,0.090122858066602
2014-11-22,0,0.478,22,10,46,0,1,5,3,0.03863562883931458
2014-11-22,1,0.595,22,10,46,0,1,5,3,0.048092466860653084
2014-11-22,2,0.509,22,10,46,0,1,5,3,0.041141286776592303
2014-11-22,3,0.937,22,10,46,0,1,5,3,0.07573553184610411
2014-11-22,4,1.345,22,10,46,0,1,5,3,0.10871322340769479
2014-11-22,5,0.496,22,10,46,0,1,5,3,0.04009052699644358
2014-11-22,6,1.658,22,10,46,0,1,5,3,0.1340122858066602
2014-11-22,7,1.699,22,10,46,0,1,5,3,0.1373262204978985
2014-11-22,8,2.472,22,10,46,0,1,5,3,0.19980601357904948
2014-11-22,9,0.486,22,10,46,0,1,5,3,0.039282250242483024
2014-11-22,10,1.676,22,10,46,0,1,5,3,0.1354671839637892
2014-11-22,11,1.315,22,10,46,0,1,5,3,0.10628839314581312
2014-11-22,12,0.516,22,10,46,0,1,5,3,0.041707080504364696
2014-11-22,13,0.523,22,10,46,0,1,5,3,0.04227287423213708
2014-11-22,14,0.63,22,10,46,0,1,5,3,0.050921435499515035
2014-11-22,15,0.776,22,10,46,0,1,5,3,0.06272227610733916
2014-11-22,16,1.435,22,10,46,0,1,5,3,0.11598771419333981
2014-11-22,17,3.017,22,10,46,0,1,5,3,0.24385709666989977
2014-11-22,18,1.572,22,10,46,0,1,5,3,0.12706110572259943
2014-11-22,19,2.209,22,10,46,0,1,5,3,0.17854833494988684
2014-11-22,20,1.424,22,10,46,0,1,5,3,0.11509860976398319
2014-11-22,21,2.214,22,10,46,0,1,5,3,0.17895247332686712
2014-11-22,22,1.423,22,10,46,0,1,5,3,0.11501778208858714
2014-11-22,23,0.862,22,10,46,0,1,5,3,0.06967345619139993
2014-11-23,0,0.616,23,10,46,0,1,6,3,0.049789848043970256
2014-11-23,1,0.53,23,10,46,0,1,6,3,0.042838667959909475
2014-11-23,2,0.483,23,10,46,0,1,6,3,0.03903976721629486
2014-11-23,3,1.291,23,10,46,0,1,6,3,0.10434852893630779
2014-11-23,4,0.919,23,10,46,0,1,6,3,0.07428063368897511
2014-11-23,5,0.511,23,10,46,0,1,6,3,0.04130294212738442
2014-11-23,6,1.917,23,10,46,0,1,6,3,0.1549466537342386
2014-11-23,7,0.932,23,10,46,0,1,6,3,0.07533139346912383
2014-11-23,8,2.33,23,10,46,0,1,6,3,0.18832848367280958
2014-11-23,9,1.732,23,10,46,0,1,6,3,0.13999353378596832
2014-11-23,10,1.021,23,10,46,0,1,6,3,0.08252505657937277
2014-11-23,11,1.909,23,10,46,0,1,6,3,0.15430003233107017
2014-11-23,12,0.803,23,10,46,0,1,6,3,0.06490462334303265
2014-11-23,13,1.095,23,10,46,0,1,6,3,0.08850630455868089
2014-11-23,14,0.926,23,10,46,0,1,6,3,0.0748464274167475
2014-11-23,15,0.833,23,10,46,0,1,6,3,0.06732945360491432
2014-11-23,16,0.526,23,10,46,0,1,6,3,0.042515357258325254
2014-11-23,17,1.495,23,10,46,0,1,6,3,0.12083737471710315
2014-11-23,18,2.037,23,10,46,0,1,6,3,0.16464597478176526
2014-11-23,19,2.396,23,10,46,0,1,6,3,0.19366311024894922
2014-11-23,20,5.8,23,10,46,0,1,6,3,0.4688005172971225
2014-11-23,21,2.268,23,10,46,0,1,6,3,0.1833171677982541
2014-11-23,22,3.027,23,10,46,0,1,6,3,0.24466537342386036
2014-11-23,23,1.026,23,10,46,0,1,6,3,0.08292919495635306
2014-11-24,0,0.606,24,10,47,0,0,0,3,0.0489815712900097
2014-11-24,1,0.603,24,10,47,0,0,0,3,0.048739088263821534
2014-11-24,2,0.479,24,10,47,0,0,0,3,0.03871645651471064
2014-11-24,3,0.516,24,10,47,0,0,0,3,0.041707080504364696
2014-11-24,4,0.482,24,10,47,0,0,0,3,0.0389589395408988
2014-11-24,5,1.521,24,10,47,0,0,0,3,0.12293889427740058
2014-11-24,6,0.989,24,10,47,0,0,0,3,0.079938570966699
2014-11-24,7,1.553,24,10,47,0,0,0,3,0.12552537989007437
2014-11-24,8,3.428,24,10,47,0,0,0,3,0.2770772712576786
2014-11-24,9,0.772,24,10,47,0,0,0,3,0.06239896540575493
2014-11-24,10,2.518,24,10,47,0,0,0,3,0.203524086647268
2014-11-24,11,0.725,24,10,47,0,0,0,3,0.058600064662140315
2014-11-24,12,2.456,24,10,47,0,0,0,3,0.19851277077271257
2014-11-24,13,0.709,24,10,47,0,0,0,3,0.05730682185580342
2014-11-24,14,1.94,24,10,47,0,0,0,3,0.15680569026834787
2014-11-24,15,0.75,24,10,47,0,0,0,3,0.06062075654704171
2014-11-24,16,1.461,24,10,47,0,0,0,3,0.11808923375363725
2014-11-24,17,2.622,24,10,47,0,0,0,3,0.2119301648884578
2014-11-24,18,2.395,24,10,47,0,0,0,3,0.1935822825735532
2014-11-24,19,1.28,24,10,47,0,0,0,3,0.10345942450695118
2014-11-24,20,0.985,24,10,47,0,0,0,3,0.07961526026511477
2014-11-24,21,1.52,24,10,47,0,0,0,3,0.12285806660200453
2014-11-24,22,2.478,24,10,47,0,0,0,3,0.2002909796314258
2014-11-24,23,1.193,24,10,47,0,0,0,3,0.09642741674749435
2014-11-25,0,0.479,25,10,47,0,0,1,3,0.03871645651471064
2014-11-25,1,0.507,25,10,47,0,0,1,3,0.040979631425800196
2014-11-25,2,1.268,25,10,47,0,0,1,3,0.10248949240219851
2014-11-25,3,0.477,25,10,47,0,0,1,3,0.038554801163918524
2014-11-25,4,1.837,25,10,47,0,0,1,3,0.14848043970255415
2014-11-25,5,0.541,25,10,47,0,0,1,3,0.04372777238926609
2014-11-25,6,1.202,25,10,47,0,0,1,3,0.09715486582605884
2014-11-25,7,2.06,25,10,47,0,0,1,3,0.16650501131587456
2014-11-25,8,2.17,25,10,47,0,0,1,3,0.17539605560944066
2014-11-25,9,0.962,25,10,47,0,0,1,3,0.07775622373100549
2014-11-25,10,1.913,25,10,47,0,0,1,3,0.15462334303265438
2014-11-25,11,1.286,25,10,47,0,0,1,3,0.10394439055932751
2014-11-25,12,0.73,25,10,47,0,0,1,3,0.059004203039120594
2014-11-25,13,2.048,25,10,47,0,0,1,3,0.1655350792111219
2014-11-25,14,0.694,25,10,47,0,0,1,3,0.056094406724862586
2014-11-25,15,1.919,25,10,47,0,0,1,3,0.15510830908503073
2014-11-25,16,1.022,25,10,47,0,0,1,3,0.08260588425476884
2014-11-25,17,2.701,25,10,47,0,0,1,3,0.21831555124474622
2014-11-25,18,2.718,25,10,47,0,0,1,3,0.21968962172647916
2014-11-25,19,1.721,25,10,47,0,0,1,3,0.13910442935661171
2014-11-25,20,1.497,25,10,47,0,0,1,3,0.12099903006789525
2014-11-25,21,1.591,25,10,47,0,0,1,3,0.12859683155512447
2014-11-25,22,3.455,25,10,47,0,0,1,3,0.27925961849337216
2014-11-25,23,2.761,25,10,47,0,0,1,3,0.22316521176850954
2014-11-26,0,0.681,26,10,47,0,0,2,3,0.05504364694471387
2014-11-26,1,0.488,26,10,47,0,0,2,3,0.03944390559327514
2014-11-26,2,0.488,26,10,47,0,0,2,3,0.03944390559327514
2014-11-26,3,0.935,26,10,47,0,0,2,3,0.075573876495312
2014-11-26,4,1.36,26,10,47,0,0,2,3,0.10992563853863564
2014-11-26,5,0.632,26,10,47,0,0,2,3,0.05108309085030715
2014-11-26,6,1.79,26,10,47,0,0,2,3,0.14468153895893954
2014-11-26,7,1.201,26,10,47,0,0,2,3,0.09707403815066279
2014-11-26,8,2.809,26,10,47,0,0,2,3,0.22704494018752022
2014-11-26,9,1.698,26,10,47,0,0,2,3,0.13724539282250242
2014-11-26,10,1.303,26,10,47,0,0,2,3,0.10531846104106045
2014-11-26,11,1.67,26,10,47,0,0,2,3,0.13498221791141285
2014-11-26,12,0.971,26,10,47,0,0,2,3,0.07848367280957
2014-11-26,13,2.187,26,10,47,0,0,2,3,0.1767701260911736
2014-11-26,14,0.698,26,10,47,0,0,2,3,0.056417717426446815
2014-11-26,15,0.578,26,10,47,0,0,2,3,0.04671839637892014
2014-11-26,16,2.245,26,10,47,0,0,2,3,0.18145813126414484
2014-11-26,17,1.069,26,10,47,0,0,2,3,0.08640478499838344
2014-11-26,18,1.166,26,10,47,0,0,2,3,0.09424506951180084
2014-11-26,19,2.553,26,10,47,0,0,2,3,0.20635305528612996
2014-11-26,20,1.708,26,10,47,0,0,2,3,0.13805366957646298
2014-11-26,21,1.278,26,10,47,0,0,2,3,0.10329776915615907
2014-11-26,22,1.034,26,10,47,0,0,2,3,0.08357581635952151
2014-11-26,23,1.058,26,10,47,0,0,2,3,0.08551568056902684
2014-11-27,0,0.533,27,10,47,0,0,3,3,0.04308115098609764
2014-11-27,1,0.506,27,10,47,0,0,3,3,0.04089880375040414
2014-11-27,2,0.479,27,10,47,0,0,3,3,0.03871645651471064
2014-11-27,3,0.502,27,10,47,0,0,3,3,0.04057549304881992
2014-11-27,4,0.49,27,10,47,0,0,3,3,0.039605560944067246
2014-11-27,5,0.491,27,10,47,0,0,3,3,0.0396863886194633
2014-11-27,6,0.497,27,10,47,0,0,3,3,0.04017135467183964
2014-11-27,7,1.485,27,10,47,0,0,3,3,0.1200290979631426
2014-11-27,8,2.815,27,10,47,0,0,3,3,0.22752990623989655
2014-11-27,9,0.792,27,10,47,0,0,3,3,0.06401551891367604
2014-11-27,10,1.296,27,10,47,0,0,3,3,0.10475266731328807
2014-11-27,11,1.286,27,10,47,0,0,3,3,0.10394439055932751
2014-11-27,12,3.454,27,10,47,0,0,3,3,0.2791787908179761
2014-11-27,13,1.144,27,10,47,0,0,3,3,0.09246686065308761
2014-11-27,14,1.594,27,10,47,0,0,3,3,0.12883931458131265
2014-11-27,15,0.749,27,10,47,0,0,3,3,0.06053992887164565
2014-11-27,16,0.716,27,10,47,0,0,3,3,0.057872615583575815
2014-11-27,17,1.511,27,10,47,0,0,3,3,0.12213061752344002
2014-11-27,18,1.727,27,10,47,0,0,3,3,0.13958939540898804
2014-11-27,19,1.732,27,10,47,0,0,3,3,0.13999353378596832
2014-11-27,20,1.271,27,10,47,0,0,3,3,0.10273197542838668
2014-11-27,21,1.288,27,10,47,0,0,3,3,0.10410604591011963
2014-11-27,22,0.875,27,10,47,0,0,3,3,0.07072421597154865
2014-11-27,23,1.198,27,10,47,0,0,3,3,0.09683155512447461
2014-11-28,0,0.515,28,10,47,0,0,4,3,0.04162625282896864
2014-11-28,1,0.515,28,10,47,0,0,4,3,0.04162625282896864
2014-11-28,2,0.479,28,10,47,0,0,4,3,0.03871645651471064
2014-11-28,3,0.504,28,10,47,0,0,4,3,0.040737148399612025
2014-11-28,4,0.488,28,10,47,0,0,4,3,0.03944390559327514
2014-11-28,5,0.461,28,10,47,0,0,4,3,0.03726155835758164
2014-11-28,6,0.942,28,10,47,0,0,4,3,0.07613967022308438
2014-11-28,7,2.242,28,10,47,0,0,4,3,0.1812156482379567
2014-11-28,8,2.552,28,10,47,0,0,4,3,0.2062722276107339
2014-11-28,9,1.354,28,10,47,0,0,4,3,0.1094406724862593
2014-11-28,10,1.169,28,10,47,0,0,4,3,0.09448755253798902
2014-11-28,11,1.709,28,10,47,0,0,4,3,0.13813449725185906
2014-11-28,12,0.487,28,10,47,0,0,4,3,0.03936307791787908
2014-11-28,13,0.492,28,10,47,0,0,4,3,0.03976721629485936
2014-11-28,14,1.752,28,10,47,0,0,4,3,0.14161008729388944
2014-11-28,15,0.487,28,10,47,0,0,4,3,0.03936307791787908
2014-11-28,16,1.542,28,10,47,0,0,4,3,0.12463627546071776
2014-11-28,17,2.806,28,10,47,0,0,4,3,0.22680245716133204
2014-11-28,18,2.708,28,10,47,0,0,4,3,0.2188813449725186
2014-11-28,19,1.862,28,10,47,0,0,4,3,0.15050113158745557
2014-11-28,20,1.217,28,10,47,0,0,4,3,0.09836728095699969
2014-11-28,21,0.899,28,10,47,0,0,4,3,0.072664080181054
2014-11-28,22,0.96,28,10,47,0,0,4,3,0.07759456838021338
2014-11-28,23,0.843,28,10,47,0,0,4,3,0.06813773035887488
2014-11-29,0,0.651,29,10,47,0,1,5,3,0.052618816682832206
2014-11-29,1,0.738,29,10,47,0,1,5,3,0.05965082444228904
2014-11-29,2,0.509,29,10,47,0,1,5,3,0.041141286776592303
2014-11-29,3,0.485,29,10,47,0,1,5,3,0.03920142256708697
2014-11-29,4,0.534,29,10,47,0,1,5,3,0.0431619786614937
2014-11-29,5,0.519,29,10,47,0,1,5,3,0.04194956353055286
2014-11-29,6,0.49,29,10,47,0,1,5,3,0.039605560944067246
2014-11-29,7,0.527,29,10,47,0,1,5,3,0.04259618493372131
2014-11-29,8,0.561,29,10,47,0,1,5,3,0.045344325897187204
2014-11-29,9,0.758,29,10,47,0,1,5,3,0.06126737795021015
2014-11-29,10,0.769,29,10,47,0,1,5,3,0.062156482379566766
2014-11-29,11,1.235,29,10,47,0,1,5,3,0.09982217911412869
2014-11-29,12,1.008,29,10,47,0,1,5,3,0.08147429679922405
2014-11-29,13,0.731,29,10,47,0,1,5,3,0.05908503071451665
2014-11-29,14,0.914,29,10,47,0,1,5,3,0.07387649531199483
2014-11-29,15,0.795,29,10,47,0,1,5,3,0.06425800193986421
2014-11-29,16,0.586,29,10,47,0,1,5,3,0.047365017782088584
2014-11-29,17,0.834,29,10,47,0,1,5,3,0.06741028128031037
2014-11-29,18,0.913,29,10,47,0,1,5,3,0.07379566763659877
2014-11-29,19,1.125,29,10,47,0,1,5,3,0.09093113482056256
2014-11-29,20,1.411,29,10,47,0,1,5,3,0.11404784998383447
2014-11-29,21,1.104,29,10,47,0,1,5,3,0.0892337536372454
2014-11-29,22,0.799,29,10,47,0,1,5,3,0.06458131264144844
2014-11-29,23,0.853,29,10,47,0,1,5,3,0.06894600711283544
2014-11-30,0,0.689,30,10,47,0,1,6,3,0.055690268347882314
2014-11-30,1,0.615,30,10,47,0,1,6,3,0.0497090203685742
2014-11-30,2,0.524,30,10,47,0,1,6,3,0.04235370190753314
2014-11-30,3,0.504,30,10,47,0,1,6,3,0.040737148399612025
2014-11-30,4,0.517,30,10,47,0,1,6,3,0.041787908179760754
2014-11-30,5,0.539,30,10,47,0,1,6,3,0.043566117038473975
2014-11-30,6,0.543,30,10,47,0,1,6,3,0.0438894277400582
2014-11-30,7,0.516,30,10,47,0,1,6,3,0.041707080504364696
2014-11-30,8,0.572,30,10,47,0,1,6,3,0.046233430326543805
2014-11-30,9,0.703,30,10,47,0,1,6,3,0.05682185580342709
2014-11-30,10,1.576,30,10,47,0,1,6,3,0.12738441642418366
2014-11-30,11,1.035,30,10,47,0,1,6,3,0.08365664403491754
2014-11-30,12,0.874,30,10,47,0,1,6,3,0.0706433882961526
2014-11-30,13,0.985,30,10,47,0,1,6,3,0.07961526026511477
2014-11-30,14,0.812,30,10,47,0,1,6,3,0.06563207242159716
2014-11-30,15,0.894,30,10,47,0,1,6,3,0.07225994180407372
2014-11-30,16,0.837,30,10,47,0,1,6,3,0.06765276430649854
2014-11-30,17,1.485,30,10,47,0,1,6,3,0.1200290979631426
2014-11-30,18,3.878,30,10,47,0,1,6,3,0.31344972518590364
2014-11-30,19,1.253,30,10,47,0,1,6,3,0.10127707727125768
2014-11-30,20,1.623,30,10,47,0,1,6,3,0.13118331716779827
2014-11-30,21,1.243,30,10,47,0,1,6,3,0.10046880051729713
2014-11-30,22,0.898,30,10,47,0,1,6,3,0.07258325250565793
2014-11-30,23,0.928,30,10,47,0,1,6,3,0.0750080827675396
2014-12-01,0,0.676,1,11,48,0,0,0,4,0.0546395085677336
2014-12-01,1,0.492,1,11,48,0,0,0,4,0.03976721629485936
2014-12-01,2,0.539,1,11,48,0,0,0,4,0.043566117038473975
2014-12-01,3,0.49,1,11,48,0,0,0,4,0.039605560944067246
2014-12-01,4,0.507,1,11,48,0,0,0,4,0.040979631425800196
2014-12-01,5,0.507,1,11,48,0,0,0,4,0.040979631425800196
2014-12-01,6,0.516,1,11,48,0,0,0,4,0.041707080504364696
2014-12-01,7,0.506,1,11,48,0,0,0,4,0.04089880375040414
2014-12-01,8,1.21,1,11,48,0,0,0,4,0.09780148722922728
2014-12-01,9,0.935,1,11,48,0,0,0,4,0.075573876495312
2014-12-01,10,1.564,1,11,48,0,0,0,4,0.12641448431943098
2014-12-01,11,2.014,1,11,48,0,0,0,4,0.16278693824765597
2014-12-01,12,1.802,1,11,48,0,0,0,4,0.14565147106369222
2014-12-01,13,2.877,1,11,48,0,0,0,4,0.23254122211445197
2014-12-01,14,3.534,1,11,48,0,0,0,4,0.2856450048496605
2014-12-01,15,1.345,1,11,48,0,0,0,4,0.10871322340769479
2014-12-01,16,1.202,1,11,48,0,0,0,4,0.09715486582605884
2014-12-01,17,1.748,1,11,48,0,0,0,4,0.1412867765923052
2014-12-01,18,3.693,1,11,48,0,0,0,4,0.2984966052376334
2014-12-01,19,1.758,1,11,48,0,0,0,4,0.14209505334626577
2014-12-01,20,1.497,1,11,48,0,0,0,4,0.12099903006789525
2014-12-01,21,1.096,1,11,48,0,0,0,4,0.08858713223407695
2014-12-01,22,0.876,1,11,48,0,0,0,4,0.07080504364694472
2014-12-01,23,0.715,1,11,48,0,0,0,4,0.05779178790817976
2014-12-02,0,0.511,2,11,48,0,0,1,4,0.04130294212738442
2014-12-02,1,0.559,2,11,48,0,0,1,4,0.04518267054639509
2014-12-02,2,0.503,2,11,48,0,0,1,4,0.040656320724215975
2014-12-02,3,0.53,2,11,48,0,0,1,4,0.042838667959909475
2014-12-02,4,0.511,2,11,48,0,0,1,4,0.04130294212738442
2014-12-02,5,0.543,2,11,48,0,0,1,4,0.0438894277400582
2014-12-02,6,0.551,2,11,48,0,0,1,4,0.04453604914322665
2014-12-02,7,1.029,2,11,48,0,0,1,4,0.08317167798254121
2014-12-02,8,1.078,2,11,48,0,0,1,4,0.08713223407694795
2014-12-02,9,0.705,2,11,48,0,0,1,4,0.0569835111542192
2014-12-02,10,0.591,2,11,48,0,0,1,4,0.04776915615906886
2014-12-02,11,0.693,2,11,48,0,0,1,4,0.056013579049466536
2014-12-02,12,0.49,2,11,48,0,0,1,4,0.039605560944067246
2014-12-02,13,0.623,2,11,48,0,0,1,4,0.05035564177174264
2014-12-02,14,0.564,2,11,48,0,0,1,4,0.04558680892337536
2014-12-02,15,0.497,2,11,48,0,0,1,4,0.04017135467183964
2014-12-02,16,0.669,2,11,48,0,0,1,4,0.05407371483996121
2014-12-02,17,0.89,2,11,48,0,0,1,4,0.07193663110248949
2014-12-02,18,1.499,2,11,48,0,0,1,4,0.12116068541868737
2014-12-02,19,1.378,2,11,48,0,0,1,4,0.11138053669576463
2014-12-02,20,1.457,2,11,48,0,0,1,4,0.11776592305205302
2014-12-02,21,1.077,2,11,48,0,0,1,4,0.08705140640155189
2014-12-02,22,1.168,2,11,48,0,0,1,4,0.09440672486259295
2014-12-02,23,1.091,2,11,48,0,0,1,4,0.08818299385709667
2014-12-03,0,0.586,3,11,48,0,0,2,4,0.047365017782088584
2014-12-03,1,0.574,3,11,48,0,0,2,4,0.04639508567733592
2014-12-03,2,0.533,3,11,48,0,0,2,4,0.04308115098609764
2014-12-03,3,0.498,3,11,48,0,0,2,4,0.040252182347235696
2014-12-03,4,0.52,3,11,48,0,0,2,4,0.04203039120594892
2014-12-03,5,0.535,3,11,48,0,0,2,4,0.043242806336889754
2014-12-03,6,0.543,3,11,48,0,0,2,4,0.0438894277400582
2014-12-03,7,0.867,3,11,48,0,0,2,4,0.07007759456838021
2014-12-03,8,1.166,3,11,48,0,0,2,4,0.09424506951180084
2014-12-03,9,0.655,3,11,48,0,0,2,4,0.05294212738441643
2014-12-03,10,0.513,3,11,48,0,0,2,4,0.04146459747817653
2014-12-03,11,0.62,3,11,48,0,0,2,4,0.05011315874555448
2014-12-03,12,0.566,3,11,48,0,0,2,4,0.04574846427416747
2014-12-03,13,0.557,3,11,48,0,0,2,4,0.045021015195602976
2014-12-03,14,0.846,3,11,48,0,0,2,4,0.06838021338506305
2014-12-03,15,1.608,3,11,48,0,0,2,4,0.12997090203685743
2014-12-03,16,0.84,3,11,48,0,0,2,4,0.0678952473326867
2014-12-03,17,4.569,3,11,48,0,0,2,4,0.36930164888457806
2014-12-03,18,2.296,3,11,48,0,0,2,4,0.18558034270934368
2014-12-03,19,1.469,3,11,48,0,0,2,4,0.1187358551568057
2014-12-03,20,1.487,3,11,48,0,0,2,4,0.1201907533139347
2014-12-03,21,1.253,3,11,48,0,0,2,4,0.10127707727125768
2014-12-03,22,1.048,3,11,48,0,0,2,4,0.08470740381506628
2014-12-03,23,1.197,3,11,48,0,0,2,4,0.09675072744907857
2014-12-04,0,0.616,4,11,48,0,0,3,4,0.049789848043970256
2014-12-04,1,0.479,4,11,48,0,0,3,4,0.03871645651471064
2014-12-04,2,0.5,4,11,48,0,0,3,4,0.0404138376980278
2014-12-04,3,0.495,4,11,48,0,0,3,4,0.040009699321047525
2014-12-04,4,0.502,4,11,48,0,0,3,4,0.04057549304881992
2014-12-04,5,0.534,4,11,48,0,0,3,4,0.0431619786614937
2014-12-04,6,0.499,4,11,48,0,0,3,4,0.040333010022631746
2014-12-04,7,0.568,4,11,48,0,0,3,4,0.04591011962495958
2014-12-04,8,1.274,4,11,48,0,0,3,4,0.10297445845457485
2014-12-04,9,0.84,4,11,48,0,0,3,4,0.0678952473326867
2014-12-04,10,0.926,4,11,48,0,0,3,4,0.0748464274167475
2014-12-04,11,0.593,4,11,48,0,0,3,4,0.04793081150986098
2014-12-04,12,0.532,4,11,48,0,0,3,4,0.04300032331070159
2014-12-04,13,0.515,4,11,48,0,0,3,4,0.04162625282896864
2014-12-04,14,1.783,4,11,48,0,0,3,4,0.14411574523116716
2014-12-04,15,1.386,4,11,48,0,0,3,4,0.11202715809893307
2014-12-04,16,1.331,4,11,48,0,0,3,4,0.10758163595215002
2014-12-04,17,2.186,4,11,48,0,0,3,4,0.17668929841577755
2014-12-04,18,1.165,4,11,48,0,0,3,4,0.09416424183640479
2014-12-04,19,1.465,4,11,48,0,0,3,4,0.11841254445522148
2014-12-04,20,1.363,4,11,48,0,0,3,4,0.11016812156482379
2014-12-04,21,1.071,4,11,48,0,0,3,4,0.08656644034917556
2014-12-04,22,1.135,4,11,48,0,0,3,4,0.09173941157452312
2014-12-04,23,1.23,4,11,48,0,0,3,4,0.0994180407371484
2014-12-05,0,0.491,5,11,48,0,0,4,4,0.0396863886194633
2014-12-05,1,0.489,5,11,48,0,0,4,4,0.039524733268671196
2014-12-05,2,0.499,5,11,48,0,0,4,4,0.040333010022631746
2014-12-05,3,0.491,5,11,48,0,0,4,4,0.0396863886194633
2014-12-05,4,0.521,5,11,48,0,0,4,4,0.042111218881344975
2014-12-05,5,0.484,5,11,48,0,0,4,4,0.03912059489169092
2014-12-05,6,0.521,5,11,48,0,0,4,4,0.042111218881344975
2014-12-05,7,1.014,5,11,48,0,0,4,4,0.08195926285160039
2014-12-05,8,1.011,5,11,48,0,0,4,4,0.08171677982541221
2014-12-05,9,0.878,5,11,48,0,0,4,4,0.07096669899773683
2014-12-05,10,2.238,5,11,48,0,0,4,4,0.18089233753637246
2014-12-05,11,1.055,5,11,48,0,0,4,4,0.08527319754283866
2014-12-05,12,1.524,5,11,48,0,0,4,4,0.12318137730358875
2014-12-05,13,1.291,5,11,48,0,0,4,4,0.10434852893630779
2014-12-05,14,1.781,5,11,48,0,0,4,4,0.14395408988037503
2014-12-05,15,1.15,5,11,48,0,0,4,4,0.09295182670546394
2014-12-05,16,0.993,5,11,48,0,0,4,4,0.08026188166828321
2014-12-05,17,2.999,5,11,48,0,0,4,4,0.24240219851277078
2014-12-05,18,2.518,5,11,48,0,0,4,4,0.203524086647268
2014-12-05,19,2.63,5,11,48,0,0,4,4,0.21257678629162624
2014-12-05,20,2.069,5,11,48,0,0,4,4,0.16723246039443906
2014-12-05,21,2.812,5,11,48,0,0,4,4,0.22728742321370837
2014-12-05,22,1.109,5,11,48,0,0,4,4,0.08963789201422567
2014-12-05,23,1.142,5,11,48,0,0,4,4,0.0923052053022955
2014-12-06,0,0.817,6,11,48,0,1,5,4,0.06603621079857742
2014-12-06,1,0.493,6,11,48,0,1,5,4,0.03984804397025542
2014-12-06,2,0.519,6,11,48,0,1,5,4,0.04194956353055286
2014-12-06,3,1.5,6,11,48,0,1,5,4,0.12124151309408342
2014-12-06,4,0.914,6,11,48,0,1,5,4,0.07387649531199483
2014-12-06,5,0.602,6,11,48,0,1,5,4,0.04865826058842548
2014-12-06,6,2.034,6,11,48,0,1,5,4,0.16440349175557709
2014-12-06,7,1.056,6,11,48,0,1,5,4,0.08535402521823472
2014-12-06,8,2.485,6,11,48,0,1,5,4,0.2008567733591982
2014-12-06,9,1.961,6,11,48,0,1,5,4,0.15850307145166506
2014-12-06,10,1.95,6,11,48,0,1,5,4,0.15761396702230843
2014-12-06,11,1.324,6,11,48,0,1,5,4,0.10701584222437763
2014-12-06,12,1.716,6,11,48,0,1,5,4,0.13870029097963144
2014-12-06,13,1.711,6,11,48,0,1,5,4,0.13829615260265116
2014-12-06,14,0.991,6,11,48,0,1,5,4,0.08010022631749111
2014-12-06,15,1.957,6,11,48,0,1,5,4,0.15817976075008083
2014-12-06,16,1.603,6,11,48,0,1,5,4,0.12956676365987715
2014-12-06,17,1.521,6,11,48,0,1,5,4,0.12293889427740058
2014-12-06,18,1.616,6,11,48,0,1,5,4,0.13061752344002586
2014-12-06,19,1.981,6,11,48,0,1,5,4,0.16011962495958618
2014-12-06,20,1.572,6,11,48,0,1,5,4,0.12706110572259943
2014-12-06,21,1.514,6,11,48,0,1,5,4,0.12237310054962819
2014-12-06,22,0.654,6,11,48,0,1,5,4,0.05286129970902037
2014-12-06,23,1.619,6,11,48,0,1,5,4,0.13086000646621404
2014-12-07,0,0.683,7,11,48,0,1,6,4,0.055205302295505985
2014-12-07,1,0.516,7,11,48,0,1,6,4,0.041707080504364696
2014-12-07,2,0.498,7,11,48,0,1,6,4,0.040252182347235696
2014-12-07,3,0.489,7,11,48,0,1,6,4,0.039524733268671196
2014-12-07,4,0.609,7,11,48,0,1,6,4,0.04922405431619786
2014-12-07,5,1.868,7,11,48,0,1,6,4,0.1509860976398319
2014-12-07,6,0.489,7,11,48,0,1,6,4,0.039524733268671196
2014-12-07,7,1.13,7,11,48,0,1,6,4,0.09133527319754284
2014-12-07,8,3.003,7,11,48,0,1,6,4,0.242725509214355
2014-12-07,9,0.704,7,11,48,0,1,6,4,0.05690268347882314
2014-12-07,10,1.762,7,11,48,0,1,6,4,0.14241836404785
